sku,name,price,description,is_in_stock,ADVERTISER CATEGORY
MMLG.C6.JDBL.BBLU-4,Momentum Legging-Carbon 6 / Jodphur Blue-4,102,"Don’t be surprised if this legging climbs to the top of your favorites list. Our Momentum Legging features a stylish color block design that brings an edge to your look and does a great job highlighting your best assets. <br/><br/>
Made from a combination of our two exclusive high performance wicking fabrics – Airh and Aurum+, these leggings offer an exceptional fit in a cooling fabric, with a splash of color that keeps you looking hot.
",0,yoga apparel
MMLG.C6.JDBL.BBLU-6,Momentum Legging-Carbon 6 / Jodphur Blue-6,102,"Don’t be surprised if this legging climbs to the top of your favorites list. Our Momentum Legging features a stylish color block design that brings an edge to your look and does a great job highlighting your best assets. <br/><br/>
Made from a combination of our two exclusive high performance wicking fabrics – Airh and Aurum+, these leggings offer an exceptional fit in a cooling fabric, with a splash of color that keeps you looking hot.
",0,yoga apparel
MMLG.C6.JDBL.BBLU-8,Momentum Legging-Carbon 6 / Jodphur Blue-8,102,"Don’t be surprised if this legging climbs to the top of your favorites list. Our Momentum Legging features a stylish color block design that brings an edge to your look and does a great job highlighting your best assets. <br/><br/>
Made from a combination of our two exclusive high performance wicking fabrics – Airh and Aurum+, these leggings offer an exceptional fit in a cooling fabric, with a splash of color that keeps you looking hot.
",0,yoga apparel
MMLG.C6.JDBL.BBLU-10,Momentum Legging-Carbon 6 / Jodphur Blue-10,102,"Don’t be surprised if this legging climbs to the top of your favorites list. Our Momentum Legging features a stylish color block design that brings an edge to your look and does a great job highlighting your best assets. <br/><br/>
Made from a combination of our two exclusive high performance wicking fabrics – Airh and Aurum+, these leggings offer an exceptional fit in a cooling fabric, with a splash of color that keeps you looking hot.
",0,yoga apparel
MMLG.C6.JDBL.BBLU-12,Momentum Legging-Carbon 6 / Jodphur Blue-12,102,"Don’t be surprised if this legging climbs to the top of your favorites list. Our Momentum Legging features a stylish color block design that brings an edge to your look and does a great job highlighting your best assets. <br/><br/>
Made from a combination of our two exclusive high performance wicking fabrics – Airh and Aurum+, these leggings offer an exceptional fit in a cooling fabric, with a splash of color that keeps you looking hot.
",0,yoga apparel
OLLBRA,Ooh La La Bra,58,"Discover our high impact bra that is functional and fashion forward. The Ooh-La-La Bra features a stylish strappy back that offers support for higher impact activities. Contour paneling and flat seam stitching add dimension and provide extra coverage and shaping.<br/><br/>
Made of a combination of two high performance fabrics Airh and Aurum, this extremely breathable, multi-purpose bra can be worn comfortably on a run around the city or a night on the town.
",1,yoga apparel
OLLBRA.C6.C6.C6-2,Ooh La La Bra-Carbon 6-2,58,"Discover our medium impact bra that is functional and fashion forward. The Ooh-La-La Bra features a stylish strappy back that offers support for higher impact activities. Contour paneling and flat seam stitching add dimension and provide extra coverage and shaping.<br/><br/>
Made of a combination of two high performance fabrics Airh and Aurum, this extremely breathable, multi-purpose bra can be worn comfortably on a run around the city or a night on the town.
",0,yoga apparel
OLLBRA.C6.C6.C6-4,Ooh La La Bra-Carbon 6-4,58,"Discover our medium impact bra that is functional and fashion forward. The Ooh-La-La Bra features a stylish strappy back that offers support for higher impact activities. Contour paneling and flat seam stitching add dimension and provide extra coverage and shaping.<br/><br/>
Made of a combination of two high performance fabrics Airh and Aurum, this extremely breathable, multi-purpose bra can be worn comfortably on a run around the city or a night on the town.
",1,yoga apparel
OLLBRA.C6.C6.C6-6,Ooh La La Bra-Carbon 6-6,58,"Discover our medium impact bra that is functional and fashion forward. The Ooh-La-La Bra features a stylish strappy back that offers support for higher impact activities. Contour paneling and flat seam stitching add dimension and provide extra coverage and shaping.<br/><br/>
Made of a combination of two high performance fabrics Airh and Aurum, this extremely breathable, multi-purpose bra can be worn comfortably on a run around the city or a night on the town.
",1,yoga apparel
OLLBRA.C6.C6.C6-8,Ooh La La Bra-Carbon 6-8,58,"Discover our medium impact bra that is functional and fashion forward. The Ooh-La-La Bra features a stylish strappy back that offers support for higher impact activities. Contour paneling and flat seam stitching add dimension and provide extra coverage and shaping.<br/><br/>
Made of a combination of two high performance fabrics Airh and Aurum, this extremely breathable, multi-purpose bra can be worn comfortably on a run around the city or a night on the town.
",1,yoga apparel
OLLBRA.C6.C6.C6-10,Ooh La La Bra-Carbon 6-10,58,"Discover our medium impact bra that is functional and fashion forward. The Ooh-La-La Bra features a stylish strappy back that offers support for higher impact activities. Contour paneling and flat seam stitching add dimension and provide extra coverage and shaping.<br/><br/>
Made of a combination of two high performance fabrics Airh and Aurum, this extremely breathable, multi-purpose bra can be worn comfortably on a run around the city or a night on the town.
",0,yoga apparel
OLLBRA.C6.C6.C6-12,Ooh La La Bra-Carbon 6-12,58,"Discover our medium impact bra that is functional and fashion forward. The Ooh-La-La Bra features a stylish strappy back that offers support for higher impact activities. Contour paneling and flat seam stitching add dimension and provide extra coverage and shaping.<br/><br/>
Made of a combination of two high performance fabrics Airh and Aurum, this extremely breathable, multi-purpose bra can be worn comfortably on a run around the city or a night on the town.
",1,yoga apparel
OLLBRA.GCV.CRS.BBLU-2,Ooh La La Bra-Grey Caviar / Crimson Rose-2,58,"Discover our medium impact bra that is functional and fashion forward. The Ooh-La-La Bra features a stylish strappy back that offers support for higher impact activities. Contour paneling and flat seam stitching add dimension and provide extra coverage and shaping.<br/><br/>
Made of a combination of two high performance fabrics Airh and Aurum, this extremely breathable, multi-purpose bra can be worn comfortably on a run around the city or a night on the town.
",0,yoga apparel
OLLBRA.GCV.CRS.BBLU-4,Ooh La La Bra-Grey Caviar / Crimson Rose-4,58,"Discover our medium impact bra that is functional and fashion forward. The Ooh-La-La Bra features a stylish strappy back that offers support for higher impact activities. Contour paneling and flat seam stitching add dimension and provide extra coverage and shaping.<br/><br/>
Made of a combination of two high performance fabrics Airh and Aurum, this extremely breathable, multi-purpose bra can be worn comfortably on a run around the city or a night on the town.
",0,yoga apparel
OLLBRA.GCV.CRS.BBLU-6,Ooh La La Bra-Grey Caviar / Crimson Rose-6,58,"Discover our medium impact bra that is functional and fashion forward. The Ooh-La-La Bra features a stylish strappy back that offers support for higher impact activities. Contour paneling and flat seam stitching add dimension and provide extra coverage and shaping.<br/><br/>
Made of a combination of two high performance fabrics Airh and Aurum, this extremely breathable, multi-purpose bra can be worn comfortably on a run around the city or a night on the town.
",0,yoga apparel
OLLBRA.GCV.CRS.BBLU-8,Ooh La La Bra-Grey Caviar / Crimson Rose-8,58,"Discover our medium impact bra that is functional and fashion forward. The Ooh-La-La Bra features a stylish strappy back that offers support for higher impact activities. Contour paneling and flat seam stitching add dimension and provide extra coverage and shaping.<br/><br/>
Made of a combination of two high performance fabrics Airh and Aurum, this extremely breathable, multi-purpose bra can be worn comfortably on a run around the city or a night on the town.
",1,yoga apparel
OLLBRA.GCV.CRS.BBLU-10,Ooh La La Bra-Grey Caviar / Crimson Rose-10,58,"Discover our medium impact bra that is functional and fashion forward. The Ooh-La-La Bra features a stylish strappy back that offers support for higher impact activities. Contour paneling and flat seam stitching add dimension and provide extra coverage and shaping.<br/><br/>
Made of a combination of two high performance fabrics Airh and Aurum, this extremely breathable, multi-purpose bra can be worn comfortably on a run around the city or a night on the town.
",1,yoga apparel
OLLBRA.GCV.CRS.BBLU-12,Ooh La La Bra-Grey Caviar / Crimson Rose-12,58,"Discover our medium impact bra that is functional and fashion forward. The Ooh-La-La Bra features a stylish strappy back that offers support for higher impact activities. Contour paneling and flat seam stitching add dimension and provide extra coverage and shaping.<br/><br/>
Made of a combination of two high performance fabrics Airh and Aurum, this extremely breathable, multi-purpose bra can be worn comfortably on a run around the city or a night on the town.
",0,yoga apparel
IMTNK.PRED.SGRY.PRED-2,Imagine Tank-Paradeiza Red / Spanish Grey-2,66,"We designed this top especially for our sporty SMOGIs. From your sunrise vinyasa to your evening run along the pier, you can only imagine what you can do in this tank.<br/><br/>
The built in bra offers the support you need, while centered Auro Mesh keeps you cool all throughout the day. A special active seam down the wide racer back gives you an extra flexibility in movement.
",0,yoga apparel
IMTNK.PRED.SGRY.PRED-4,Imagine Tank-Paradeiza Red / Spanish Grey-4,66,"We designed this top especially for our sporty SMOGIs. From your sunrise vinyasa to your evening run along the pier, you can only imagine what you can do in this tank.<br/><br/>
The built in bra offers the support you need, while centered Auro Mesh keeps you cool all throughout the day. A special active seam down the wide racer back gives you an extra flexibility in movement.
",1,yoga apparel
IMTNK.PRED.SGRY.PRED-6,Imagine Tank-Paradeiza Red / Spanish Grey-6,66,"We designed this top especially for our sporty SMOGIs. From your sunrise vinyasa to your evening run along the pier, you can only imagine what you can do in this tank.<br/><br/>
The built in bra offers the support you need, while centered Auro Mesh keeps you cool all throughout the day. A special active seam down the wide racer back gives you an extra flexibility in movement.
",1,yoga apparel
IMTNK.PRED.SGRY.PRED-8,Imagine Tank-Paradeiza Red / Spanish Grey-8,66,"We designed this top especially for our sporty SMOGIs. From your sunrise vinyasa to your evening run along the pier, you can only imagine what you can do in this tank.<br/><br/>
The built in bra offers the support you need, while centered Auro Mesh keeps you cool all throughout the day. A special active seam down the wide racer back gives you an extra flexibility in movement.
",1,yoga apparel
